BTop,BJng,BMid,BAdc,BSup,RTop,RJng,RMid,RAdc,RSup,Winner
0.524364,0.497863,0.487738,0.5286,0.562814,0.463918,0.402235,0.479239,0.457627,0.527418,0
0.513399,0.518156,0.497512,0.488225,0.461538,0.517857,0.488754,0.467672,0.457083,0.509198,0
0.479201,0.44385,0.508929,0.523989,0.510274,0.516867,0.509972,0.454766,0.504505,0.567568,0
0.517039,0.490683,0.496536,0.488225,0.4884,0.504132,0.458839,0.467672,0.508475,0.50533,1
0.515086,0.48645,0.497972,0.481164,0.495549,0.487414,0.536585,0.491465,0.499863,0.487002,1
0.501906,0.543799,0.497972,0.505829,0.516461,0.530892,0.491484,0.50303,0.503883,0.518072,0
0.52795,0.511305,0.497512,0.498615,0.516461,0.517857,0.49184,0.551313,0.505814,0.50533,1
0.513399,0.518519,0.496536,0.523989,0.516461,0.50838,0.487676,0.465315,0.457083,0.501908,0
0.513399,0.518156,0.496536,0.524169,0.491429,0.533592,0.516214,0.508434,0.532967,0.516721,1
0.547619,0.548387,0.473186,0.481229,0.522581,0.529833,0.494477,0.503916,0.499863,0.492582,0
0.500566,0.440415,0.497972,0.505829,0.502674,0.483333,0.494477,0.499353,0.457627,0.518556,0
0.480663,0.518156,0.5,0.524169,0.537275,0.517857,0.494477,0.479239,0.590361,0.501908,1
0.464567,0.507863,0.462541,0.525246,0.524819,0.489831,0.49184,0.454766,0.501018,0.508197,1
0.515086,0.44086,0.496815,0.498113,0.4884,0.486692,0.516214,0.481038,0.515358,0.490385,1
0.515086,0.44086,0.520958,0.525246,0.438144,0.477273,0.458839,0.566154,0.490047,0.537037,0
0.513399,0.506967,0.502868,0.505682,0.537275,0.530892,0.494477,0.440729,0.533835,0.531189,1
0.524364,0.449383,0.520958,0.488225,0.4884,0.44523,0.539535,0.491465,0.499863,0.470588,0
0.653846,0.509764,0.481521,0.481229,0.497989,0.53125,0.509972,0.454766,0.504505,0.501908,1
0.513399,0.48645,0.487738,0.525246,0.488225,0.513656,0.509972,0.566154,0.505814,0.514286,1
0.524364,0.557018,0.51137,0.505682,0.533061,0.463918,0.458839,0.566154,0.504505,0.501908,0
0.524364,0.47432,0.498127,0.481521,0.534702,0.456091,0.494477,0.48913,0.532967,0.484816,0
0.501906,0.507863,0.538071,0.497087,0.4884,0.485981,0.536585,0.511848,0.457083,0.501908,0
0.52983,0.505097,0.496536,0.44,0.487619,0.53125,0.460425,0.479239,0.457083,0.496114,1
0.524364,0.518519,0.522516,0.505829,0.516461,0.463918,0.460425,0.479239,0.490047,0.50533,0
0.501906,0.509764,0.496536,0.488225,0.48731,0.513656,0.516214,0.481038,0.476318,0.473513,0
0.501906,0.557018,0.481521,0.472814,0.465714,0.477273,0.487676,0.559211,0.503883,0.504491,0
0.653846,0.518519,0.522516,0.505829,0.510707,0.466042,0.494477,0.541667,0.499863,0.504491,1
0.511905,0.449383,0.538071,0.490654,0.482173,0.533592,0.460425,0.551313,0.532967,0.487002,1
0.524364,0.497863,0.487738,0.5286,0.474946,0.530892,0.502106,0.488889,0.457083,0.484816,0
0.523404,0.462541,0.496536,0.481164,0.4884,0.460145,0.460425,0.503916,0.505814,0.484816,0
0.496333,0.48645,0.502868,0.472814,0.487619,0.487414,0.460425,0.537634,0.476318,0.48728,1
0.496333,0.474946,0.481521,0.505682,0.4884,0.487414,0.518595,0.503916,0.497414,0.523727,1
0.479853,0.509764,0.496536,0.531915,0.483516,0.533592,0.518456,0.566154,0.499863,0.465217,1
0.471641,0.525963,0.557252,0.455882,0.464,0.529833,0.460425,0.48913,0.515358,0.502555,1
0.524364,0.509764,0.553073,0.472814,0.464,0.478927,0.494477,0.467672,0.490047,0.501908,0
0.511905,0.505097,0.470037,0.498615,0.533061,0.456091,0.516214,0.521008,0.490047,0.501908,0
0.500566,0.48645,0.553073,0.524169,0.52,0.530892,0.504695,0.445918,0.46988,0.502555,0
0.524364,0.48645,0.497512,0.488225,0.487619,0.483333,0.487676,0.544974,0.504505,0.518556,0
0.515086,0.518519,0.491429,0.481164,0.510707,0.477273,0.518595,0.50495,0.503883,0.516721,0
0.501906,0.44086,0.561508,0.534772,0.534702,0.477273,0.506151,0.456522,0.499863,0.514286,0
0.513399,0.449383,0.561508,0.525246,0.482173,0.513656,0.556116,0.454766,0.499863,0.518556,1
0.396226,0.47432,0.491429,0.523989,0.540741,0.477273,0.502106,0.51626,0.503883,0.473513,1
0.513399,0.504717,0.520958,0.505682,0.553571,0.44523,0.494477,0.491465,0.503883,0.50533,1
0.507547,0.543799,0.515759,0.472814,0.534702,0.53125,0.456522,0.454766,0.503883,0.516721,1
0.509864,0.511305,0.470037,0.531915,0.529592,0.530892,0.502106,0.49184,0.496782,0.465217,1
0.513399,0.504,0.491429,0.525246,0.529592,0.503106,0.494477,0.512195,0.499863,0.487002,1
0.396226,0.511305,0.465714,0.505682,0.524819,0.533592,0.509972,0.50303,0.504505,0.504491,1
0.502674,0.449383,0.472897,0.481229,0.465927,0.487414,0.502106,0.51626,0.468451,0.527418,1
0.524364,0.518519,0.464,0.472814,0.495549,0.485981,0.463158,0.50303,0.503883,0.490047,0
0.500566,0.527473,0.565594,0.523989,0.522581,0.530892,0.516214,0.454766,0.468451,0.496114,1
0.513399,0.527473,0.557252,0.472934,0.448052,0.513656,0.502106,0.440729,0.532967,0.437673,0
0.464567,0.449383,0.50883,0.472814,0.487619,0.517986,0.502106,0.532847,0.468451,0.50533,1
0.548387,0.518156,0.533333,0.5286,0.4884,0.517986,0.502106,0.548913,0.476318,0.50533,1
0.471641,0.48645,0.518519,0.506024,0.524819,0.517986,0.518456,0.50303,0.515358,0.496114,0
0.435185,0.449383,0.527027,0.481164,0.537275,0.516867,0.486278,0.454766,0.470158,0.496114,1
0.513399,0.47432,0.502868,0.472814,0.514382,0.508671,0.523727,0.479239,0.532967,0.527418,0
0.500566,0.504318,0.491429,0.523989,0.465714,0.505703,0.518456,0.50655,0.503883,0.50533,0
0.487148,0.410959,0.522516,0.505682,0.522581,0.462121,0.487676,0.501018,0.515358,0.518556,0
0.542403,0.509764,0.481781,0.455882,0.487619,0.503597,0.463158,0.532787,0.474427,0.510811,1
0.542403,0.504717,0.515759,0.5286,0.474946,0.465565,0.506151,0.503916,0.532967,0.510811,0
0.448718,0.504717,0.497512,0.455882,0.482173,0.475113,0.494477,0.454766,0.499863,0.510811,0
0.428571,0.482143,0.502868,0.523989,0.537275,0.530892,0.458839,0.440729,0.457083,0.473513,0
0.448718,0.504,0.533333,0.488225,0.524819,0.477273,0.509972,0.537634,0.468451,0.510811,0
0.52983,0.421875,0.512397,0.506024,0.482173,0.504132,0.506151,0.501018,0.504505,0.510811,0
0.477273,0.44385,0.458333,0.524169,0.522581,0.50838,0.518456,0.499353,0.532967,0.510811,0
0.542403,0.509764,0.570707,0.523989,0.471503,0.51626,0.539535,0.537634,0.532967,0.510811,1
0.466667,0.5,0.570707,0.498615,0.497989,0.508671,0.506151,0.48913,0.532967,0.510811,0
0.52983,0.504,0.520958,0.498615,0.4884,0.488889,0.518456,0.513656,0.532967,0.510811,1
0.501229,0.509764,0.497972,0.488225,0.522581,0.533592,0.536116,0.481038,0.499863,0.501908,0
0.500566,0.503185,0.325,0.488225,0.522581,0.507092,0.467456,0.513656,0.499863,0.569767,0
0.470149,0.421875,0.498084,0.44,0.524819,0.475113,0.487676,0.48913,0.515358,0.484816,1
0.54321,0.484211,0.472897,0.481229,0.522581,0.516867,0.467456,0.472826,0.533835,0.465217,0
0.464286,0.47432,0.565594,0.498615,0.4884,0.477273,0.516214,0.513656,0.590361,0.5,1
0.501906,0.410959,0.496815,0.502924,0.465927,0.533592,0.516214,0.481132,0.490047,0.484816,1
0.428571,0.518519,0.325,0.472814,0.482173,0.441341,0.467456,0.511848,0.499863,0.470588,0
0.428571,0.507863,0.527027,0.488225,0.522581,0.516867,0.494477,0.491465,0.499863,0.496114,1
0.464286,0.504717,0.497972,0.481164,0.497989,0.462121,0.52381,0.506708,0.490047,0.516721,1
0.582734,0.421875,0.470037,0.5286,0.529851,0.487414,0.518595,0.46988,0.476318,0.48728,1
0.513399,0.464286,0.480769,0.525246,0.524819,0.466042,0.516214,0.478673,0.497414,0.509198,0
0.521739,0.548387,0.515086,0.523989,0.464,0.513656,0.501567,0.505703,0.468451,0.516721,1
0.507547,0.548387,0.497512,0.455882,0.4884,0.513656,0.509972,0.511848,0.515358,0.518556,1
0.513399,0.51137,0.557252,0.523989,0.524819,0.51626,0.536585,0.479239,0.503883,0.48728,1
0.470149,0.511305,0.481781,0.525246,0.524819,0.467318,0.467456,0.511848,0.457083,0.518556,1
0.487148,0.548387,0.497512,0.525246,0.487619,0.513656,0.509972,0.532787,0.489899,0.491935,0
0.524364,0.449383,0.553073,0.488225,0.4884,0.536116,0.516214,0.50495,0.504505,0.501908,0
0.496333,0.509764,0.481521,0.481229,0.471503,0.533592,0.491484,0.50495,0.590361,0.496114,0
0.479201,0.48645,0.524364,0.481229,0.464,0.508671,0.491304,0.501018,0.532967,0.502555,0
0.582734,0.511305,0.522516,0.498615,0.516461,0.493827,0.516214,0.505703,0.46988,0.484816,0
0.507547,0.511305,0.497972,0.505829,0.514382,0.517986,0.516214,0.454766,0.523605,0.5,1
0.487148,0.518156,0.502868,0.5286,0.482173,0.465587,0.494477,0.445918,0.457627,0.496114,1
0.500566,0.509764,0.538071,0.525246,0.482173,0.517986,0.509972,0.537634,0.476318,0.50533,1
0.582734,0.48645,0.497972,0.481164,0.524819,0.296296,0.519481,0.518868,0.457083,0.518556,0
0.582734,0.509764,0.496333,0.480603,0.487619,0.477273,0.476562,0.445918,0.503883,0.514286,0
0.469274,0.48645,0.472897,0.481164,0.534702,0.524,0.568702,0.491465,0.499863,0.502555,1
0.582734,0.48645,0.472897,0.492284,0.537275,0.489831,0.485714,0.505703,0.503883,0.516721,0
0.515086,0.518156,0.527027,0.505682,0.534702,0.524,0.494477,0.501018,0.503883,0.502555,1
0.464567,0.504717,0.501906,0.523989,0.537275,0.478927,0.523727,0.489831,0.457083,0.473513,0
0.515086,0.518156,0.502868,0.481229,0.4884,0.485981,0.506887,0.518868,0.499863,0.510811,0
0.513399,0.5,0.496536,0.524169,0.534702,0.536585,0.494477,0.491465,0.505814,0.437673,1
0.507547,0.47432,0.491429,0.472814,0.534702,0.475113,0.460425,0.511848,0.515358,0.479401,1
0.513399,0.525963,0.505952,0.525246,0.52,0.513656,0.506887,0.553846,0.497414,0.491935,0
0.496333,0.518156,0.497512,0.525246,0.438144,0.496782,0.506887,0.505602,0.49184,0.496114,1
0.496333,0.548387,0.527027,0.525246,0.4884,0.501805,0.509972,0.481132,0.499863,0.531189,0
0.515086,0.527473,0.487738,0.525246,0.482173,0.465587,0.506887,0.513656,0.499863,0.567568,1
0.524364,0.47432,0.455446,0.523989,0.4884,0.478927,0.523727,0.445918,0.505814,0.504491,0
0.524364,0.51137,0.421169,0.532787,0.533061,0.566154,0.467456,0.454766,0.533835,0.492582,0
0.435185,0.48645,0.522516,0.481164,0.540741,0.483333,0.485714,0.472826,0.504505,0.48728,0
0.582734,0.47432,0.496536,0.505682,0.448052,0.48293,0.485714,0.566154,0.499863,0.501908,1
0.496333,0.47432,0.497512,0.505829,0.534702,0.513656,0.486278,0.551313,0.503883,0.50533,1
0.52795,0.505097,0.455446,0.525246,0.4884,0.530892,0.460425,0.50655,0.457083,0.518556,1
0.524364,0.511305,0.496536,0.498113,0.534702,0.487676,0.518456,0.445918,0.497414,0.527418,0
0.502674,0.504,0.491429,0.532787,0.529851,0.477273,0.506887,0.454766,0.504505,0.516721,0
0.487148,0.449383,0.561508,0.51773,0.495549,0.465217,0.486278,0.499353,0.457083,0.496114,1
0.477273,0.548387,0.497972,0.498615,0.533061,0.489831,0.506887,0.566154,0.504505,0.490385,1
0.498824,0.511305,0.491429,0.481164,0.510274,0.513656,0.458839,0.566154,0.499863,0.48728,0
0.501906,0.518519,0.491429,0.488225,0.516461,0.50838,0.506887,0.521008,0.499863,0.510811,1
0.542403,0.504318,0.472897,0.505829,0.474946,0.508671,0.509972,0.478673,0.490047,0.492582,0
0.479201,0.518519,0.496536,0.481229,0.4884,0.475113,0.509972,0.541667,0.504505,0.437673,0
0.477273,0.518156,0.498615,0.505829,0.4884,0.529833,0.487676,0.48374,0.499863,0.567568,1
0.513399,0.561508,0.474946,0.523989,0.409091,0.44523,0.516214,0.440729,0.497414,0.48728,0
0.500566,0.504717,0.481781,0.524169,0.529592,0.475113,0.568702,0.454766,0.457083,0.491935,1
0.52983,0.504717,0.533333,0.525246,0.524819,0.465587,0.516214,0.511848,0.523605,0.502555,1
0.435185,0.48645,0.497972,0.523989,0.524819,0.508671,0.556116,0.491465,0.497414,0.509198,1
0.469274,0.47432,0.531532,0.498615,0.524819,0.487414,0.516214,0.445918,0.499863,0.518556,0
0.534884,0.507863,0.497972,0.481164,0.516461,0.596899,0.436893,0.50303,0.476318,0.501908,0
0.501906,0.48645,0.472897,0.505682,0.4884,0.489831,0.506887,0.479239,0.499863,0.473513,1
0.464286,0.548387,0.527027,0.472814,0.482173,0.486692,0.467456,0.445918,0.515358,0.504491,1
0.469274,0.518156,0.497972,0.490654,0.514382,0.460145,0.506887,0.50303,0.515358,0.518556,1
0.542403,0.449383,0.512397,0.515759,0.502674,0.463918,0.487676,0.513656,0.506708,0.518556,1
0.498824,0.440415,0.421875,0.490654,0.537275,0.50303,0.433333,0.487414,0.476318,0.48728,1
0.479853,0.518519,0.515759,0.481229,0.514382,0.448598,0.463158,0.479239,0.490047,0.496114,1
0.507547,0.505097,0.496536,0.525246,0.4884,0.465587,0.456522,0.445918,0.497414,0.527418,0
0.479853,0.518156,0.481521,0.481164,0.514382,0.462121,0.518456,0.513423,0.533835,0.479401,0
0.487148,0.507863,0.5,0.523989,0.514382,0.488889,0.518456,0.444926,0.490047,0.465217,1
0.517039,0.511305,0.496536,0.523989,0.514382,0.524,0.486278,0.481132,0.503883,0.50533,1
0.435185,0.518156,0.488225,0.505682,0.496536,0.533592,0.516214,0.481132,0.499863,0.501908,1
0.557252,0.518156,0.522516,0.523989,0.502674,0.533592,0.509091,0.511848,0.515358,0.501908,0
0.527027,0.511305,0.5,0.488225,0.369231,0.533592,0.518456,0.440729,0.457083,0.492582,1
0.471641,0.504717,0.502868,0.523989,0.495549,0.529833,0.568702,0.532847,0.393443,0.510811,0
0.52983,0.464912,0.496536,0.524169,0.529592,0.475113,0.513812,0.501018,0.393443,0.48728,0
0.498824,0.557018,0.442308,0.524169,0.482173,0.517986,0.516214,0.508434,0.532967,0.527418,0
0.496333,0.507863,0.527027,0.472814,0.487619,0.456091,0.518456,0.551313,0.532967,0.496114,1
0.521495,0.518156,0.565594,0.523096,0.529592,0.493976,0.491484,0.566154,0.515358,0.496114,0
0.448718,0.504,0.51773,0.505682,0.4884,0.489831,0.487676,0.440729,0.504505,0.479401,0
0.476636,0.511305,0.481521,0.472814,0.471503,0.477273,0.516214,0.454766,0.499863,0.501908,1
0.484536,0.440415,0.472897,0.523096,0.529592,0.508671,0.458839,0.440729,0.504505,0.54,0
0.547619,0.527473,0.515759,0.480603,0.4884,0.517986,0.494477,0.48374,0.499863,0.527418,0
0.481521,0.504,0.480874,0.472934,0.4884,0.517007,0.460425,0.518868,0.476318,0.501908,1
0.505682,0.518156,0.520958,0.490654,0.465714,0.544974,0.491484,0.467672,0.505814,0.501908,1
0.448718,0.511305,0.570707,0.523989,0.369231,0.530892,0.457831,0.511848,0.503883,0.527418,1
0.501906,0.504717,0.522516,0.523989,0.529592,0.503597,0.502106,0.494477,0.490047,0.50533,0
0.472814,0.509764,0.485014,0.524364,0.474946,0.516867,0.502106,0.50303,0.504505,0.527418,1
0.496333,0.490683,0.505952,0.488225,0.48731,0.558252,0.506887,0.445918,0.503883,0.509198,0
0.480663,0.504,0.508929,0.5286,0.487619,0.44523,0.536585,0.566154,0.532967,0.496114,0
0.52983,0.47432,0.565594,0.472814,0.464,0.513656,0.506151,0.465315,0.503883,0.473513,1
0.521495,0.504,0.481521,0.523989,0.464,0.477273,0.460425,0.491465,0.468451,0.465217,0
0.538462,0.504,0.561508,0.523989,0.48731,0.462121,0.509972,0.551313,0.490047,0.502555,0
0.464567,0.509764,0.502868,0.498615,0.524819,0.487414,0.516214,0.513656,0.505814,0.49226,1
0.469274,0.518156,0.458333,0.498615,0.464,0.533592,0.494477,0.478673,0.580645,0.50533,1
0.501906,0.47432,0.481521,0.481229,0.497989,0.478873,0.516214,0.526262,0.457083,0.496114,1
0.470149,0.507863,0.515385,0.525246,0.524819,0.51626,0.467456,0.50655,0.499863,0.496114,0
0.501906,0.47432,0.485014,0.407035,0.482173,0.458333,0.518595,0.508434,0.532967,0.48728,1
0.487148,0.505097,0.502868,0.481229,0.533061,0.519481,0.491484,0.505602,0.476318,0.492582,0
0.524364,0.504,0.533333,0.525246,0.524819,0.503597,0.494477,0.465315,0.457083,0.49226,1
0.496333,0.518519,0.520958,0.505097,0.482173,0.513656,0.460425,0.491465,0.532967,0.465217,1
0.524364,0.504717,0.487738,0.492284,0.533061,0.487414,0.509972,0.508434,0.457083,0.496114,1
0.435185,0.47432,0.533333,0.407035,0.540741,0.478927,0.516214,0.479239,0.499863,0.496114,0
0.501906,0.518156,0.497512,0.472814,0.502674,0.465565,0.516214,0.508434,0.447368,0.491935,0
0.524364,0.518519,0.491429,0.488225,0.533061,0.487414,0.491304,0.566154,0.499863,0.48728,1
0.501906,0.470149,0.522516,0.523989,0.4884,0.44523,0.50533,0.491465,0.505814,0.514286,1
0.479853,0.511305,0.520958,0.523989,0.522581,0.513656,0.491484,0.465315,0.497414,0.48728,1
0.496333,0.449383,0.543799,0.523989,0.502674,0.487414,0.518595,0.48374,0.504505,0.48728,1
0.524364,0.518519,0.570707,0.525246,0.524819,0.533592,0.487676,0.513423,0.532967,0.496114,0
0.470037,0.47432,0.454039,0.505829,0.57764,0.520455,0.487676,0.445918,0.490047,0.496114,1
0.470149,0.470149,0.454039,0.481229,0.497989,0.513656,0.518595,0.503916,0.499863,0.52093,1
0.497512,0.511305,0.501906,0.488225,0.464,0.51626,0.502106,0.537634,0.503883,0.496114,0
0.515086,0.527473,0.473186,0.472814,0.522581,0.44523,0.402235,0.454766,0.490047,0.516721,0
0.5,0.518156,0.518519,0.488225,0.487619,0.487414,0.518595,0.503916,0.532967,0.458781,1
0.470149,0.509764,0.512397,0.498615,0.510707,0.53125,0.506887,0.484816,0.532967,0.496114,1
0.513399,0.518519,0.476415,0.523989,0.510707,0.488889,0.516214,0.551313,0.490047,0.509198,0
0.480663,0.47432,0.496536,0.472814,0.487619,0.529833,0.509972,0.445918,0.532967,0.496114,1
0.480663,0.507863,0.496536,0.5286,0.524819,0.529833,0.518595,0.445918,0.490047,0.487002,1
0.524364,0.557018,0.496536,0.472934,0.533061,0.486692,0.460425,0.454766,0.476318,0.487002,0
0.480663,0.504,0.515086,0.498615,0.522581,0.44523,0.460425,0.481132,0.457083,0.516721,0
0.464567,0.509764,0.533333,0.525246,0.482173,0.477273,0.516214,0.465315,0.490047,0.424386,0
0.428571,0.505097,0.473186,0.523989,0.487619,0.496114,0.402235,0.522634,0.590361,0.504491,0
0.470588,0.518156,0.496536,0.505829,0.4884,0.441341,0.487676,0.505703,0.499863,0.516721,0
0.484536,0.504,0.522516,0.532787,0.516461,0.517986,0.456522,0.479239,0.497414,0.501908,0
0.524364,0.504,0.470037,0.523989,0.474946,0.47,0.487676,0.454766,0.608696,0.516721,1
0.480874,0.507246,0.507863,0.523989,0.4884,0.513656,0.463158,0.454766,0.457083,0.487002,0
0.524364,0.449383,0.496536,0.472814,0.498106,0.536585,0.487676,0.467672,0.499863,0.496114,0
0.524364,0.511305,0.518519,0.524169,0.4884,0.487414,0.352941,0.454766,0.504505,0.516721,0
0.54321,0.518519,0.518519,0.488225,0.464,0.478927,0.487676,0.479239,0.515358,0.502555,0
0.501906,0.511305,0.520958,0.488225,0.534702,0.486692,0.476562,0.488889,0.470158,0.569767,1
0.464567,0.47432,0.485014,0.523989,0.464,0.448598,0.518456,0.481038,0.457083,0.496114,1
0.466667,0.464912,0.487738,0.498113,0.474946,0.533592,0.501567,0.537634,0.490047,0.502555,0
0.517039,0.557018,0.474946,0.472814,0.516461,0.529833,0.467456,0.462121,0.499863,0.510811,0
0.524364,0.47432,0.497512,0.393701,0.524819,0.460145,0.361702,0.499353,0.468451,0.518556,1
0.502762,0.557018,0.506702,0.525246,0.487619,0.530892,0.559701,0.454766,0.499863,0.487002,0
0.487148,0.462541,0.481994,0.525246,0.465927,0.489831,0.516214,0.50495,0.505703,0.424386,1
0.523404,0.44385,0.481521,0.498615,0.516461,0.486692,0.504695,0.503916,0.499863,0.516721,0
0.538462,0.498084,0.527027,0.407035,0.48731,0.516867,0.491484,0.372549,0.457083,0.569767,1
0.496333,0.48645,0.497972,0.525246,0.474946,0.519481,0.506887,0.566154,0.505703,0.508197,0
0.504717,0.504,0.496536,0.523989,0.514382,0.487414,0.491484,0.467672,0.468451,0.491935,0
0.524364,0.511305,0.473186,0.472814,0.487619,0.441341,0.509972,0.511848,0.476318,0.516721,1
0.515759,0.47432,0.497972,0.455882,0.474946,0.536116,0.5,0.501018,0.512255,0.496114,0
0.487148,0.511305,0.5,0.525246,0.516461,0.483333,0.458839,0.522634,0.490047,0.492582,0
0.470588,0.48645,0.497972,0.488225,0.4884,0.6,0.509972,0.532258,0.532967,0.48728,1
0.438596,0.449383,0.496333,0.472814,0.487619,0.511848,0.518456,0.526262,0.523605,0.490385,1
0.502674,0.47432,0.556391,0.525246,0.510707,0.530892,0.458839,0.50655,0.504505,0.501908,0
0.479853,0.504,0.496536,0.5286,0.4884,0.51626,0.506887,0.467672,0.490047,0.510811,1
0.521495,0.497863,0.5,0.472814,0.516461,0.529833,0.485714,0.501908,0.497414,0.52093,1
0.479853,0.449383,0.491429,0.502924,0.4884,0.465565,0.506887,0.566154,0.490047,0.48728,1
0.476636,0.525963,0.556391,0.488225,0.57764,0.513656,0.458839,0.566154,0.532967,0.504491,0
0.52983,0.410959,0.522516,0.5286,0.502674,0.530892,0.556116,0.566154,0.515358,0.502555,1
0.487148,0.511305,0.476415,0.472814,0.464,0.485981,0.518456,0.440729,0.532967,0.527418,1
0.501906,0.518519,0.496536,0.505682,0.57764,0.502106,0.509972,0.537634,0.490047,0.496114,0
0.54321,0.464912,0.518519,0.490654,0.487619,0.477273,0.516214,0.479239,0.512255,0.490385,0
0.515086,0.511305,0.557252,0.523096,0.553571,0.508671,0.458839,0.501018,0.504505,0.518556,0
0.496333,0.511305,0.496536,0.531915,0.561086,0.513656,0.458839,0.50495,0.515358,0.496114,1
0.469274,0.471545,0.487738,0.524169,0.482173,0.477273,0.494477,0.505703,0.532967,0.496114,1
0.479853,0.521495,0.496333,0.524169,0.482173,0.47907,0.518456,0.481038,0.457627,0.437673,0
0.524364,0.47432,0.496536,0.505829,0.514382,0.502297,0.487676,0.445918,0.457083,0.496114,1
0.515759,0.518156,0.538071,0.523989,0.369231,0.536116,0.516214,0.518868,0.46988,0.496114,1
0.538071,0.507863,0.524364,0.525246,0.438144,0.501805,0.460425,0.454766,0.499863,0.496114,1
0.52983,0.518156,0.520958,0.481164,0.537275,0.513656,0.506887,0.499353,0.504505,0.496114,0
0.52983,0.497863,0.497972,0.506024,0.534702,0.478927,0.556116,0.501018,0.497414,0.496114,1
0.524364,0.44385,0.455446,0.505829,0.4884,0.463918,0.509972,0.518868,0.499863,0.5,1
0.524364,0.518156,0.502868,0.523989,0.497989,0.487414,0.516214,0.511848,0.497414,0.48728,0
0.521495,0.490683,0.485014,0.488225,0.487619,0.475113,0.467456,0.526262,0.476318,0.473513,1
0.484536,0.47432,0.466667,0.525246,0.369231,0.530892,0.5,0.445918,0.490047,0.518556,1
0.470588,0.511305,0.487738,0.523989,0.524819,0.44523,0.458839,0.47,0.503883,0.473513,1
0.524364,0.449383,0.325,0.523989,0.533061,0.533592,0.518456,0.508434,0.503883,0.516721,1
0.548387,0.51137,0.522516,0.525246,0.4884,0.533592,0.491484,0.47,0.499863,0.437673,0
0.513399,0.548387,0.556391,0.523989,0.369231,0.517986,0.518456,0.440729,0.443858,0.50533,0
0.496333,0.543799,0.497972,0.498615,0.487619,0.47,0.568702,0.479239,0.504505,0.516721,1
0.484536,0.518519,0.533333,0.498615,0.533061,0.475113,0.487676,0.463918,0.515358,0.496114,1
0.484536,0.449383,0.496815,0.525246,0.495549,0.504132,0.513656,0.479239,0.499863,0.496114,1
0.524364,0.527473,0.561508,0.523989,0.52,0.479239,0.5,0.511848,0.457627,0.484816,0
0.496333,0.507863,0.496815,0.523989,0.4884,0.517986,0.467456,0.522634,0.532967,0.491935,1
0.517039,0.47432,0.480769,0.44,0.510274,0.509198,0.523727,0.522634,0.532967,0.491935,1
0.496333,0.543799,0.51773,0.505829,0.488225,0.50838,0.556116,0.508434,0.503883,0.508197,1
0.513399,0.449383,0.538071,0.472934,0.4884,0.530892,0.516214,0.551313,0.503883,0.437673,1
0.470149,0.484211,0.565594,0.505682,0.465714,0.513656,0.509972,0.465315,0.499863,0.501908,1
0.513399,0.449383,0.527027,0.472814,0.534702,0.487414,0.518456,0.551313,0.504505,0.501908,1
0.513399,0.518156,0.473186,0.505829,0.474946,0.465565,0.506151,0.505703,0.468451,0.510811,0
0.513399,0.525963,0.565594,0.524169,0.4884,0.502297,0.494477,0.532847,0.459732,0.439394,0
0.547619,0.497863,0.480769,0.505829,0.482173,0.516867,0.509972,0.445918,0.499863,0.504491,0
0.480874,0.490196,0.565594,0.5286,0.4884,0.530892,0.491484,0.49184,0.490047,0.439394,0
0.479853,0.507863,0.542403,0.505829,0.524819,0.529833,0.460425,0.551313,0.499863,0.50533,1
0.516556,0.484211,0.502868,0.524169,0.4884,0.532967,0.518595,0.551313,0.497414,0.518556,1
0.466667,0.47432,0.472897,0.472814,0.524819,0.530892,0.436893,0.532847,0.499863,0.509198,0
0.513399,0.557018,0.51137,0.472814,0.487619,0.456522,0.509972,0.50303,0.503883,0.487002,0
0.464567,0.48645,0.51137,0.505829,0.4884,0.477273,0.518456,0.566154,0.499863,0.487002,1
0.469274,0.511305,0.533333,0.481164,0.487619,0.456522,0.502106,0.48913,0.515358,0.502555,0
0.542403,0.511305,0.497972,0.498615,0.529592,0.384615,0.518456,0.440729,0.505814,0.50533,1
0.497512,0.518519,0.454039,0.481164,0.465927,0.53125,0.460425,0.491465,0.503883,0.518556,0
0.524364,0.449383,0.497972,0.488225,0.516461,0.530892,0.556116,0.511848,0.503883,0.559184,1
0.484536,0.523499,0.570707,0.438596,0.495549,0.513656,0.516214,0.544974,0.504505,0.492582,1
0.496333,0.504318,0.497972,0.531915,0.4884,0.513656,0.436893,0.50655,0.503883,0.508197,0
0.466667,0.507863,0.515759,0.524169,0.4884,0.47,0.518456,0.445918,0.505814,0.518556,0
0.396226,0.507863,0.533333,0.525246,0.533061,0.479239,0.523727,0.49184,0.499863,0.479401,1
0.542403,0.518156,0.533333,0.505682,0.495549,0.479239,0.518456,0.522634,0.512255,0.518556,1
0.500566,0.497863,0.496536,0.407035,0.524819,0.51626,0.568702,0.499353,0.503883,0.50533,1
0.52983,0.504717,0.487738,0.524169,0.487619,0.530892,0.486278,0.472826,0.590361,0.496114,1
0.515086,0.518156,0.485014,0.525246,0.4884,0.536116,0.487676,0.50495,0.590361,0.50533,0
0.476636,0.518156,0.51773,0.490654,0.537275,0.51626,0.516214,0.512528,0.503883,0.531189,0
0.435185,0.504717,0.497972,0.524169,0.524819,0.477273,0.509972,0.508434,0.505814,0.50533,0
0.487148,0.518156,0.497512,0.523989,0.487619,0.503597,0.516214,0.508434,0.457083,0.465217,1
